GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001M,B25077_001E
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",,Margin of Error!!Median value (dollars),Estimate!!Median value (dollars)
0500000US48439,"Tarrant County, Texas",406514,5882,2457,866,2251,805,2876,812,1617,701,1788,593,3403,883,2380,766,7561,1406,11076,1428,10727,1648,17397,2061,27584,2736,27288,2427,58956,3515,53659,3775,49273,3100,25917,2390,35978,2780,20710,2044,19257,2108,9194,1490,9360,1441,2679,800,3126,867,,1924,137100
0500000US48441,"Taylor County, Texas",28659,1804,210,146,248,189,371,258,813,528,835,378,372,230,418,262,1619,563,1538,578,2504,759,2097,807,1761,502,1906,605,3878,867,2821,789,1437,533,1450,600,1594,550,1019,534,773,418,359,242,443,441,57,100,136,146,,5433,98100
0500000US48451,"Tom Green County, Texas",27913,1951,366,339,492,341,284,217,384,248,755,428,1181,482,250,294,683,457,2764,938,1904,659,1793,724,2371,795,1659,564,3140,976,3376,897,1414,509,804,366,2169,554,512,253,900,409,182,166,269,181,88,112,173,204,,8129,94400
0500000US48453,"Travis County, Texas",206912,5222,1847,714,932,490,1261,551,1162,610,626,424,515,346,273,307,794,415,1366,619,1808,736,2096,645,4069,969,3790,932,16702,2251,17212,1838,23740,2288,17996,1961,25787,2457,18901,1653,27614,2304,15121,1657,13380,1528,5073,1036,4847,1187,,6110,214100
0500000US48469,"Victoria County, Texas",21219,1422,478,417,226,261,62,97,229,192,322,321,200,176,210,280,909,424,885,419,1622,559,1351,509,1998,647,1046,424,2415,625,3006,835,1610,559,1118,554,2011,793,474,287,573,238,172,173,82,131,0,294,220,247,,10506,111100
0500000US48471,"Walker County, Texas",11928,1158,35,63,213,186,283,219,124,128,768,547,161,190,400,400,193,190,842,504,593,308,425,308,439,435,457,323,709,411,1329,614,1239,555,576,381,1015,529,1019,581,848,576,17,30,41,53,0,294,202,237,,21695,131100
0500000US48479,"Webb County, Texas",39900,2157,612,368,350,245,328,298,107,127,1061,627,968,514,673,472,1853,706,2180,774,1464,591,2232,784,3047,983,2565,736,6317,1227,3807,1032,3850,1076,2673,900,1828,794,1268,534,1949,738,27,51,672,470,69,115,0,294,,5834,109900
0500000US48485,"Wichita County, Texas",29923,1923,389,276,238,234,209,183,729,406,115,115,926,433,1074,435,2412,776,2107,575,1908,770,2737,981,3053,875,2926,729,3507,767,1866,508,2059,597,947,334,1268,500,536,290,418,253,205,210,35,59,246,260,13,22,,3990,86900
0500000US48491,"Williamson County, Texas",100598,3231,686,366,505,364,193,203,268,214,250,188,529,361,395,359,1067,444,488,285,1350,555,936,408,1219,512,1027,458,11642,2041,13584,1824,16139,1676,10369,1360,17301,2022,9264,1306,7258,1204,4019,1173,1402,488,489,281,218,210,,4233,175100
0500000US49005,"Cache County, Utah",22351,1127,0,267,161,147,185,179,239,185,0,267,0,267,0,267,0,267,68,118,112,135,42,47,127,149,150,140,1423,471,2983,731,3640,755,3366,620,4378,844,2192,486,1696,467,800,365,516,298,124,117,149,129,,5565,190200
0500000US49011,"Davis County, Utah",72150,2148,684,468,225,189,550,299,526,379,112,133,333,297,0,267,127,153,41,70,221,240,49,81,473,372,585,447,2503,698,5285,1059,7193,1169,7887,1167,17684,1735,9154,1097,11050,1276,3654,818,2703,548,565,244,546,338,,3661,226200
0500000US49035,"Salt Lake County, Utah",229445,4171,994,514,872,436,1285,438,1385,477,1158,534,711,409,460,252,842,353,565,347,505,278,200,152,1088,507,1540,659,7427,1292,13871,1722,24634,2138,23964,2284,45832,2734,35155,2730,36776,2804,12998,1441,11695,1630,3110,917,2378,644,,3352,236200
0500000US49049,"Utah County, Utah",97095,2236,326,242,486,382,412,286,322,163,343,240,93,112,233,201,370,260,115,138,273,223,377,288,554,412,652,484,4215,1053,5877,1012,11700,1491,12278,1506,20518,1934,12800,1374,14219,1654,5335,931,4242,730,719,412,636,322,,4230,224200
0500000US49053,"Washington County, Utah",32513,1573,140,165,171,203,0,267,95,112,41,72,0,267,0,267,149,178,220,260,237,200,199,174,730,417,469,302,1991,549,2450,797,3987,917,3278,896,6045,1242,3889,967,4387,914,1432,577,1701,652,509,349,393,247,,10414,217400
0500000US49057,"Weber County, Utah",56400,2347,130,164,1018,546,789,395,128,154,169,158,494,445,193,192,143,174,326,361,237,202,363,253,973,421,1537,536,5569,1177,6485,1173,8763,1167,5469,1115,9986,1571,4900,929,5639,1105,1159,446,1285,556,571,505,74,87,,6677,179000
0500000US50007,"Chittenden County, Vermont",39290,1614,385,256,0,211,70,113,185,168,20,34,146,132,0,211,334,381,122,142,0,211,65,111,57,96,110,180,414,306,750,360,2701,765,2648,703,8541,1077,7268,1075,8357,999,2920,729,2888,918,604,372,705,315,,7321,271800
0500000US51003,"Albemarle County, Virginia",24659,1357,140,167,290,239,119,147,0,287,85,144,0,287,0,287,163,190,0,287,68,119,51,84,76,138,68,117,654,459,607,409,661,422,908,429,3582,991,3487,780,3683,735,2862,802,3416,953,1865,604,1874,672,,30528,337200
0500000US51013,"Arlington County, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16935,587800
0500000US51015,"Augusta County, Virginia",22804,1411,504,278,353,250,151,177,559,423,351,267,102,162,0,287,249,255,133,145,166,164,51,89,179,173,123,111,1662,685,2375,746,1736,569,2624,805,3711,728,2261,718,2749,604,915,623,1049,483,323,326,478,279,,13439,201100
0500000US51019,"Bedford County, Virginia",23170,1269,823,439,489,335,0,287,316,209,177,172,408,450,153,152,113,138,0,287,343,265,496,282,760,480,675,324,1549,577,1733,695,2324,681,1591,544,3815,942,1517,509,2554,716,1244,494,1266,495,553,320,271,250,,16223,194300
0500000US51041,"Chesterfield County, Virginia",84632,2478,478,265,460,274,246,245,240,207,0,287,179,171,0,287,88,103,308,194,44,74,45,78,408,250,450,245,2614,612,4930,973,9139,1372,8814,1211,18558,1925,15006,1859,12516,1361,5248,1065,3831,817,557,319,473,320,,5024,237400
0500000US51059,"Fairfax County, Virginia",272224,4427,402,275,71,116,67,110,481,396,336,226,469,558,177,173,665,297,341,199,391,282,1014,484,745,403,612,434,3066,879,3513,870,3717,1047,4841,911,15908,1913,19720,2148,50639,3757,46642,2823,77706,3064,26075,1744,14626,1641,,6395,462000
0500000US51061,"Fauquier County, Virginia",17100,1257,222,219,180,236,0,287,69,119,68,115,58,100,0,287,0,287,0,287,0,287,137,136,0,287,34,72,218,182,179,176,409,390,487,293,1906,611,2662,719,3885,807,2653,716,2658,577,817,366,458,298,,20895,349400
0500000US51069,"Frederick County, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19726,240900
0500000US51085,"Hanover County, Virginia",31536,1319,113,101,0,287,53,89,0,287,264,231,144,164,0,287,51,84,72,117,0,287,65,110,83,146,106,121,257,218,710,406,1357,551,2606,739,7064,1166,5645,1176,6849,1061,3323,764,2230,669,384,249,160,158,,8752,275000
0500000US51087,"Henrico County, Virginia",81827,2426,204,330,123,179,145,165,195,216,0,287,74,121,93,146,61,102,68,114,498,315,303,247,528,353,1513,555,3433,898,4932,997,11136,1745,8845,1209,15417,1694,10882,1653,10912,1364,5954,1099,5158,1045,749,346,604,374,,5590,228400
0500000US51095,"James City County, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16565,347300
0500000US51107,"Loudoun County, Virginia",80627,2460,358,409,0,287,183,174,149,153,79,128,189,236,0,287,113,175,73,115,81,129,59,103,334,365,359,297,696,314,1400,570,1119,610,1047,440,3851,969,6675,1503,17025,1675,13846,1731,23603,1929,6655,1371,2733,885,,12816,447100
0500000US51121,"Montgomery County, Virginia",20097,1530,365,253,270,314,202,198,199,212,381,371,0,287,0,287,76,122,324,246,0,287,727,573,534,382,353,271,1846,669,2178,841,1855,552,1400,549,2315,667,2620,851,2307,724,862,410,1049,480,120,200,114,132,,20504,188200
0500000US51153,"Prince William County, Virginia",95351,3580,207,202,451,424,731,502,113,132,133,154,129,148,65,114,136,154,0,287,97,159,164,204,322,291,547,370,1392,511,3778,1202,5574,1177,4569,1067,12162,2070,13281,1811,23054,2347,15256,1659,10321,1286,2138,754,731,401,,7647,316600
0500000US51161,"Roanoke County, Virginia",29203,1403,43,78,0,287,207,172,262,217,0,287,73,89,61,103,44,70,183,180,175,174,54,85,63,101,256,228,1429,579,2747,874,4147,782,3760,901,6023,1122,3572,864,3651,818,938,406,1304,456,158,189,53,91,,9271,209100
0500000US51165,"Rockingham County, Virginia",21534,1474,344,319,736,333,112,134,106,123,345,295,41,70,134,170,239,183,171,208,124,155,83,103,194,192,495,244,1366,615,1456,545,2938,755,2459,693,3115,735,1945,603,2383,720,1192,470,1122,473,217,198,217,187,,12322,194100
0500000US51177,"Spotsylvania County, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13754,253400
0500000US51179,"Stafford County, Virginia",31289,1441,104,133,92,112,43,74,202,218,180,162,0,287,0,287,52,88,123,120,102,121,147,118,59,95,192,138,1174,542,565,378,1815,630,1285,496,3633,918,5867,1162,8407,1165,3634,720,2388,497,748,511,477,336,,11530,300100
0500000US51199,"York County, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12325,321200
0500000US51510,"Alexandria city, Virginia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30239,504200
0500000US51550,"Chesapeake city, Virginia",58369,2304,452,271,315,241,426,253,186,204,492,411,139,162,162,185,254,321,67,108,50,93,208,206,391,286,425,357,1283,555,1473,656,4154,1144,4760,1134,11945,1915,8375,1258,13089,1640,5686,1066,3112,848,655,495,270,202,,9833,262200
0500000US51650,"Hampton city, Virginia",31662,1888,252,369,309,245,572,339,142,168,104,129,0,287,0,287,37,66,255,316,0,287,333,222,308,236,173,162,2608,704,3159,750,3834,992,3196,749,7381,1216,4117,1034,2496,630,1483,549,569,337,63,109,271,204,,9741,203700
0500000US51680,"Lynchburg city, Virginia",14176,1283,110,135,151,158,97,111,438,315,0,287,0,287,147,151,115,145,380,268,462,236,328,231,987,445,1008,444,1371,408,1859,623,1910,567,995,351,1512,504,534,351,553,424,483,266,636,313,0,287,100,121,,10843,145100
0500000US51700,"Newport News city, Virginia",35492,1946,815,434,307,208,402,187,318,232,56,97,0,287,69,112,52,82,0,287,63,107,417,283,206,211,456,347,2207,667,2707,931,3715,882,5125,1341,8192,1275,4491,810,3633,837,1321,582,488,300,103,121,349,197,,6981,205100
0500000US51710,"Norfolk city, Virginia",37985,1719,517,295,0,287,253,202,126,159,120,141,45,76,43,71,0,287,122,198,167,165,264,165,179,154,528,296,2540,704,2529,574,4383,952,4724,885,7519,1247,4075,921,4716,937,1873,610,2213,617,448,231,601,313,,7773,216300
0500000US51740,"Portsmouth city, Virginia",21801,1561,170,143,308,224,270,191,242,221,0,287,0,287,46,82,184,207,262,154,91,90,162,132,243,263,508,348,1710,601,1820,578,3818,1056,2679,775,4014,868,2189,675,1961,634,479,377,244,188,180,164,221,190,,9088,185000
0500000US51760,"Richmond city, Virginia",37110,2274,0,287,194,181,101,121,154,210,36,59,124,200,86,140,171,151,241,272,887,483,756,396,894,358,1337,559,3105,708,2686,717,4197,1102,2599,641,5355,1082,3313,777,5178,980,2237,604,1791,516,882,368,786,346,,11647,209200
0500000US51770,"Roanoke city, Virginia",24049,1769,138,173,46,71,48,78,37,65,0,287,62,102,91,113,257,220,264,268,380,237,777,393,1484,474,1099,365,3678,901,4397,981,3518,888,1487,521,2383,639,851,408,1388,656,576,349,1088,467,0,287,0,287,,6048,145800
0500000US51800,"Suffolk city, Virginia",23089,1162,123,145,152,182,101,126,0,287,137,166,0,287,394,430,57,95,41,75,150,178,0,287,402,293,274,202,721,347,676,361,1998,625,2353,757,3780,856,3832,928,5144,1067,1071,473,1075,466,240,192,368,360,,14616,252400
0500000US51810,"Virginia Beach city, Virginia",107949,3408,888,458,275,212,238,197,370,245,412,257,318,216,51,85,190,156,212,198,0,287,94,111,235,193,297,236,1591,529,2842,884,5614,1106,8808,1570,21805,2102,19449,2208,20513,1676,9535,1342,8341,1328,3297,832,2574,895,,5405,275100
0500000US53005,"Benton County, Washington",44224,1969,930,512,159,192,472,327,322,279,150,213,266,227,0,277,157,190,273,215,219,209,649,306,1104,486,995,438,4334,1058,5740,1115,5839,1038,5058,1128,5897,1147,4382,1065,4710,966,1163,526,1109,493,187,295,109,182,,7018,177500
0500000US53007,"Chelan County, Washington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22566,265300
0500000US53009,"Clallam County, Washington",20291,1389,196,238,48,86,220,207,43,59,48,80,184,176,126,152,409,406,0,277,184,144,103,127,260,192,297,195,1020,447,625,305,2216,663,1131,504,3825,758,3576,808,3069,796,1017,424,1287,489,308,266,99,122,,11758,239800
0500000US53011,"Clark County, Washington",103765,3006,1078,486,302,207,712,375,1198,547,237,201,222,187,86,105,80,139,679,408,214,178,369,219,617,380,545,323,3423,870,4321,965,10815,1458,10625,1379,24791,2490,14286,1744,15075,1592,6959,1200,4997,860,1555,549,579,334,,4366,233000
0500000US53015,"Cowlitz County, Washington",25089,1761,616,359,191,160,288,198,333,303,102,120,137,163,106,125,63,103,135,156,373,254,102,115,747,419,232,201,2112,595,2098,854,3406,788,1997,621,4402,896,1964,594,3139,794,1477,615,444,234,160,165,465,349,,14477,194200
0500000US53021,"Franklin County, Washington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5231,155100
0500000US53025,"Grant County, Washington",18787,1449,245,202,365,351,238,231,268,216,83,104,0,277,55,93,76,99,577,372,690,446,443,239,435,310,492,283,2436,843,1886,546,1314,474,3075,891,1400,455,1760,679,1581,698,777,429,410,245,53,84,128,159,,18511,171000
0500000US53027,"Grays Harbor County, Washington",19916,1485,551,359,91,111,50,50,463,360,98,120,227,211,0,277,543,268,248,207,697,317,581,441,1161,434,828,456,2221,698,1065,496,2325,742,1571,543,1984,559,1686,471,1954,787,789,478,762,462,0,277,21,36,,10009,162200
0500000US53029,"Island County, Washington",23131,1651,248,185,51,88,137,149,329,259,17,28,101,108,127,155,156,147,135,172,0,277,77,99,50,82,280,194,375,261,402,334,956,424,1952,721,3305,891,3260,747,4046,688,2399,570,2821,696,1178,511,729,523,,17337,294000
0500000US53033,"King County, Washington",457774,6341,2294,744,1864,596,959,401,830,341,1120,434,1465,491,999,389,2159,847,1725,529,528,294,303,208,499,265,1003,497,5542,1432,3582,831,10309,1622,12391,1876,42165,2933,50749,3029,103339,4438,74819,3628,87001,4379,28324,2601,23805,1903,,4032,385600
0500000US53035,"Kitsap County, Washington",64764,2781,330,281,86,83,242,187,229,187,451,295,369,401,324,260,172,166,167,182,244,188,252,218,441,349,242,192,1902,725,2070,829,4239,1046,4427,797,12367,1735,10657,1685,10656,1736,5071,993,6031,1103,1641,568,2154,704,,9744,268000
0500000US53041,"Lewis County, Washington",20152,1458,515,238,242,206,352,280,36,63,13,20,42,72,92,112,62,106,305,239,237,175,388,248,246,202,623,294,1740,516,1081,424,3237,828,1406,513,3151,726,2087,498,1969,659,1245,593,684,321,177,178,222,197,,15852,190500
0500000US53053,"Pierce County, Washington",184103,4609,1448,446,981,438,1743,707,1138,395,664,370,551,303,199,171,533,361,387,245,464,256,983,501,767,395,1343,566,4011,946,6329,1060,14400,1802,16285,1904,38548,2434,32171,2495,33185,2430,13702,1401,9665,1312,2891,685,1715,574,,4446,252000
0500000US53057,"Skagit County, Washington",30823,1610,308,201,199,194,43,51,766,400,160,152,15,25,174,172,116,156,51,85,185,195,217,171,49,84,156,171,1022,491,1152,530,1391,442,2198,620,4751,801,4326,923,6815,1123,2884,595,2667,579,534,206,644,303,,11705,278600
0500000US53061,"Snohomish County, Washington",178789,3629,1420,472,358,210,1302,552,1206,509,534,281,777,470,447,281,434,250,245,178,514,376,670,386,571,283,714,492,2315,706,3553,1009,5814,1188,6897,1228,23711,2064,34178,2792,48595,2735,20790,1743,17800,1764,4363,977,1581,491,,3857,307700
0500000US53063,"Spokane County, Washington",118781,3113,1529,598,1179,494,1636,656,492,423,471,387,46,76,40,67,380,273,1125,443,835,467,2014,757,2411,849,2688,679,11295,1525,14118,1652,13488,1429,11762,1592,19651,1902,10596,1401,11843,1613,4849,1042,4699,997,948,416,686,377,,5047,187000
0500000US53067,"Thurston County, Washington",65797,2552,948,628,539,360,385,276,872,400,586,322,294,229,330,314,318,220,298,261,239,200,256,262,147,239,309,223,2173,729,1913,748,3347,702,5368,1005,14584,1904,11296,1518,10853,1313,5684,1387,4017,833,521,292,520,356,,7131,250200
0500000US53073,"Whatcom County, Washington",49116,2073,430,379,62,104,77,103,405,282,205,174,0,277,89,129,142,168,287,150,255,176,518,357,199,177,129,158,1133,560,1137,362,2563,746,3278,841,8178,1312,8025,983,9693,1324,5345,1117,4431,1047,1679,645,856,421,,9518,284100
0500000US53077,"Yakima County, Washington",48747,2452,704,444,476,308,957,479,668,376,294,216,516,309,445,436,531,415,755,532,469,409,1908,718,1965,613,2177,678,4913,1188,5034,1208,6256,1209,4765,1143,4912,963,4103,1127,3511,897,1786,711,656,418,555,435,391,323,,6624,160300
0500000US54003,"Berkeley County, West Virginia",30511,1488,1017,579,359,277,555,293,342,318,217,184,429,380,163,179,929,589,554,350,590,329,97,139,504,333,514,362,2368,870,2522,876,4454,991,2173,636,5945,1128,3367,798,2308,810,790,385,231,176,83,96,0,269,,9894,173000
0500000US54011,"Cabell County, West Virginia",24608,1608,289,201,211,180,346,221,685,400,188,211,242,202,286,184,1523,723,1080,394,1639,539,1530,535,1837,560,1909,650,3090,901,2374,659,2159,684,1200,417,2614,699,744,383,346,218,120,143,146,178,50,86,0,269,,9196,104600
0500000US54033,"Harrison County, West Virginia",21104,1572,560,420,396,265,242,263,259,219,747,428,550,322,175,154,1602,661,881,421,1002,412,1307,684,1468,569,911,468,1974,619,2109,697,2189,721,1052,555,1907,619,722,368,688,406,179,190,98,120,37,63,49,83,,13989,105700
0500000US54039,"Kanawha County, West Virginia",59565,1999,2608,949,1192,574,1164,584,549,331,656,405,1115,454,580,460,2238,686,2648,716,3833,707,5399,1214,4863,1019,3555,828,5867,1202,5103,965,4955,1073,3489,885,3313,930,2465,873,1777,590,761,382,497,347,273,230,665,422,,5601,98300
0500000US54061,"Monongalia County, West Virginia",20559,1199,1611,591,515,369,884,484,470,333,155,195,122,147,125,151,727,482,632,350,574,347,756,317,564,396,481,251,1305,508,1170,504,2528,665,893,424,2357,610,1723,593,1437,465,555,321,567,330,172,138,236,199,,11067,151900
0500000US54081,"Raleigh County, West Virginia",24087,1200,1005,463,553,367,717,542,575,429,124,181,531,299,459,297,807,389,1288,591,1644,707,2437,755,1315,584,893,483,2301,898,1628,695,2230,720,1873,820,1336,561,1035,483,664,358,316,269,288,258,0,269,68,114,,13563,96600
0500000US54107,"Wood County, West Virginia",26661,1364,232,172,538,377,323,260,726,453,119,144,298,261,274,186,234,178,1170,414,2700,882,1689,550,3190,671,1751,602,3125,684,2098,470,2722,782,898,322,2036,656,930,371,1145,586,112,122,56,78,0,269,295,313,,8366,100700
0500000US55009,"Brown County, Wisconsin",65652,2192,456,267,504,281,485,337,403,326,151,152,157,168,37,65,264,213,255,215,464,238,1076,418,2449,687,1925,530,8776,1286,10892,1417,12301,1563,6763,1163,7635,1273,4149,736,3768,707,1385,453,881,310,151,143,325,224,,3080,159200
0500000US55025,"Dane County, Wisconsin",123730,2562,824,442,334,210,593,328,409,243,216,175,533,409,160,256,190,154,393,301,547,341,855,421,702,302,943,449,3849,918,5814,1100,13907,1362,14347,1340,27686,2137,19622,1321,15725,1310,7711,1366,5597,780,1538,559,1235,367,,3779,231200
0500000US55027,"Dodge County, Wisconsin",24107,1747,314,298,173,120,182,143,135,86,112,97,59,95,185,186,109,60,181,120,533,426,597,316,840,274,332,141,4672,865,3059,530,3118,561,1347,357,3399,631,2400,544,1507,330,466,272,241,126,77,83,69,77,,6818,154600
0500000US55035,"Eau Claire County, Wisconsin",25834,1245,659,337,277,218,401,221,63,111,72,119,94,141,15,24,168,130,157,121,547,278,1139,482,625,370,1716,789,3858,787,3597,814,3277,628,2062,570,3196,684,1681,495,1201,415,430,206,239,176,118,118,242,207,,7214,146900
0500000US55039,"Fond du Lac County, Wisconsin",29180,1293,331,189,238,170,327,187,188,124,65,60,106,88,39,49,221,187,249,149,373,223,912,445,1048,349,1986,603,4575,606,4338,896,3338,696,2633,618,3934,672,1766,515,1615,337,428,262,251,183,173,131,46,75,,5910,147700
0500000US55055,"Jefferson County, Wisconsin",22733,1188,231,178,205,173,245,155,154,124,29,49,219,198,227,203,102,93,102,80,82,82,81,71,258,173,480,246,1619,441,2518,590,3599,665,3031,592,4022,806,2278,633,1696,479,643,260,722,241,154,105,36,61,,6110,185000
0500000US55059,"Kenosha County, Wisconsin",42874,1831,17,31,546,402,265,192,78,86,96,126,290,217,121,145,330,263,409,265,179,178,417,270,383,330,1377,563,4065,941,6571,1244,7593,1325,3766,765,6060,1216,4309,967,3771,822,1468,602,406,206,116,95,241,291,,4567,170700
0500000US55063,"La Crosse County, Wisconsin",29319,1306,481,379,413,258,281,219,177,163,406,246,273,214,50,84,115,117,218,171,150,166,616,310,1224,473,768,361,4673,853,4496,730,4247,883,3158,708,2925,586,2815,724,1233,386,148,146,84,92,217,165,151,173,,5765,151900
0500000US55071,"Manitowoc County, Wisconsin",26594,1234,218,160,188,139,228,184,100,145,191,253,13,21,87,87,319,243,824,357,1392,558,1450,515,2292,740,1884,536,4191,669,3262,594,2770,521,1767,407,1884,410,1655,399,999,286,554,398,280,145,16,28,30,35,,5852,124600
0500000US55073,"Marathon County, Wisconsin",38302,1751,484,233,271,134,526,270,98,83,46,44,90,125,131,127,500,252,500,266,995,324,1708,509,2509,594,2187,605,5364,976,5275,811,4023,682,3528,756,4057,758,3175,709,1490,364,479,228,568,285,145,144,153,107,,4967,142900
0500000US55079,"Milwaukee County, Wisconsin",198864,4376,1350,533,1029,428,1459,446,699,397,521,346,620,381,470,244,1948,650,4022,856,3436,951,6208,1079,7760,1201,7537,1176,20279,1863,25761,2175,32676,2656,21830,1878,27503,2126,14728,1693,11229,1275,4026,905,2183,534,710,284,880,328,,1962,162500
0500000US55087,"Outagamie County, Wisconsin",51070,1673,381,270,132,150,148,168,172,172,61,100,0,218,55,93,248,157,234,219,91,92,1069,429,1165,437,2490,690,8390,1120,8187,1077,7508,1048,4629,796,7470,1239,3676,954,3152,725,1209,432,531,281,44,44,28,33,,4062,159000
0500000US55089,"Ozaukee County, Wisconsin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10921,262400
0500000US55097,"Portage County, Wisconsin",19585,960,205,152,187,178,115,129,128,108,163,125,27,34,73,94,88,114,219,115,431,206,440,204,1366,467,1159,395,2816,518,3305,736,2529,507,1480,413,2267,543,1287,377,476,229,440,205,285,170,78,105,21,37,,4675,143100
0500000US55101,"Racine County, Wisconsin",51764,2209,0,218,249,197,313,241,130,125,14,24,30,51,59,100,228,198,184,171,358,233,1109,467,1366,424,3519,931,5334,1044,5321,969,7070,1158,5802,905,7433,1175,5614,991,4801,949,1445,480,1071,420,87,120,227,189,,5576,177600
0500000US55105,"Rock County, Wisconsin",45491,1829,409,294,312,205,613,285,100,123,205,179,163,145,139,125,806,438,956,417,1530,509,2670,929,2460,669,2712,800,7090,1289,5465,894,6476,892,3899,867,3334,699,2217,594,2431,658,771,455,452,251,133,94,148,170,,5886,137000
0500000US55109,"St. Croix County, Wisconsin",24506,1281,468,468,243,185,508,359,56,48,159,117,72,107,16,27,13,21,98,106,42,44,159,148,543,259,369,244,1419,390,1719,518,2488,502,2572,544,4074,710,3206,644,2973,565,1321,521,1383,471,492,274,113,123,,9229,216200
0500000US55117,"Sheboygan County, Wisconsin",33285,1725,79,103,302,275,549,272,96,88,97,119,57,76,0,218,283,232,190,149,889,471,788,482,1028,463,2540,755,3825,721,4261,745,5167,730,2740,657,4266,660,2597,508,2006,517,807,328,406,191,119,110,193,124,,4713,158000
0500000US55127,"Walworth County, Wisconsin",26499,1440,74,103,236,212,190,196,104,108,17,29,184,188,42,51,100,70,29,35,78,114,106,174,424,385,244,186,1656,560,2565,634,4137,830,2497,719,5305,1079,2751,708,2226,498,1571,488,1105,390,456,191,402,241,,10718,205300
0500000US55131,"Washington County, Wisconsin",39733,1474,159,188,67,112,174,179,30,50,144,150,0,218,237,177,96,158,63,99,196,160,225,199,342,224,533,397,1200,365,2422,663,3517,767,4771,1194,8057,1249,5878,1129,7053,1186,2003,592,1842,584,486,339,238,214,,7658,235300
