GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
9003,"Hartford County, Connecticut","892,697","434,366","458,331","57,215","118,211","110,083","119,693","64,672","59,206",40.3,"164,732","539,787","114,908","1,041","49,654",0,"380,441",73151,348049,49884,34012,98476,35777,85270,45976,74702,89222,49734,93319,40807,502.0
9005,"Litchfield County, Connecticut","181,111","89,654","91,457","10,084","18,221","19,623","26,689","15,595","16,457",47.6,"12,180","159,185","2,804",221,"2,813",0,"88,402",76043,73598,55570,-,61174,70421,78282,40885,75088,99091,53134,98389,41332,117.0
9007,"Middlesex County, Connecticut","162,682","78,396","84,286","10,690","18,545","18,147","23,618","12,571","13,804",45.6,"10,462","136,009","9,059",0,"5,092",0,"76,547",89131,66983,69010,-,65812,51269,90976,45781,96077,110377,58322,112105,53076,160.0
9009,"New Haven County, Connecticut","857,620","412,943","444,677","58,809","115,098","100,495","114,724","59,073","60,768",40.5,"159,804","532,314","110,050",987,"34,946",0,"367,766",67845,335539,42082,N,92469,39324,81775,40853,70265,83349,50825,87632,41835,406.0
9011,"New London County, Connecticut","266,784","133,585","133,199","19,144","35,545","29,044","36,697","19,971","19,939",42.4,"29,186","200,244","13,732","1,039","11,316",0,"123,618",67197,108098,56581,41491,79342,41694,71871,55049,76019,77188,53268,87990,41471,297.0
9013,"Tolland County, Connecticut","150,921","75,123","75,798","16,266","19,532","15,488","19,081","10,543","9,998",36.7,"8,633","127,222","4,106",200,"7,604",0,"60,041",91646,55619,140663,N,85831,86341,93811,17844,98431,117372,62599,115732,48481,145.0
9015,"Windham County, Connecticut","117,027","56,804","60,223","7,718","15,109","14,370","15,903","8,876","8,870",41.0,"14,377","96,139","2,265",308,"1,622",0,"49,828",65765,44571,N,-,N,41293,68633,10408,59606,75332,55450,79614,43893,173.0
10001,"Kent County, Delaware","178,550","85,805","92,745","11,898","23,990","20,496","22,390","12,665","10,803",38.1,"13,193","108,519","43,778",729,"4,071",30,"73,086",54419,67841,39861,N,72726,66600,57493,44583,61144,56723,50495,66016,35419,1321.0
10003,"New Castle County, Delaware","559,335","271,116","288,219","36,356","81,197","69,112","74,341","39,316","35,968",38.4,"57,481","317,314","140,207","1,415","31,468",357,"224,481",69479,206351,48582,75491,91785,60450,81189,21277,69181,82270,56325,86149,40071,1276.0
10005,"Sussex County, Delaware","229,286","111,003","118,283","11,299","22,212","22,785","26,156","16,745","20,768",50.6,"21,301","172,272","26,923","1,253","3,321",433,"141,092",60277,93479,41155,48554,86911,49769,64929,37452,67372,66249,55293,71807,34289,2875.0
11001,"District of Columbia, District of Columbia","702,455","334,208","368,247","52,978","163,467","105,535","75,526","36,869","33,153",33.9,"79,249","259,371","311,654","1,281","26,959",336,"319,579",85203,287476,45193,56797,116382,72284,142544,52618,102160,88825,50873,117713,71189,112.0
12001,"Alachua County, Florida","269,956","131,429","138,527","38,724","44,174","31,361","24,784","15,551","13,767",31.7,"27,741","163,687","52,182",970,"17,015",284,"118,966",51241,97782,29498,20873,62862,51903,58977,9877,51877,70739,50442,79427,30621,688.0
12005,"Bay County, Florida","185,287","91,852","93,435","11,737","24,177","23,064","23,291","13,785","13,831",39.6,"12,426","138,706","19,301",768,"3,851",0,"104,325",52107,73856,37267,58252,50793,57460,54593,45321,60133,57976,43403,64238,35357,958.0
12009,"Brevard County, Florida","596,849","289,611","307,238","29,728","67,701","62,355","74,409","47,826","50,148",47.2,"63,961","440,810","54,913","1,452","14,251",611,"280,390",57888,226363,44183,N,39651,51274,60718,41577,66667,70004,44377,74529,35602,2362.0
12011,"Broward County, Florida","1,951,260","950,854","1,000,406","113,746","262,268","260,683","274,458","134,723","126,706",40.4,"593,733","689,186","540,636","3,829","71,268","1,267","826,949",57278,694980,46787,N,63731,55723,66314,38750,60802,67591,40980,70232,36950,1580.0
12015,"Charlotte County, Florida","184,998","90,140","94,858","6,788","14,005","12,187","20,309","14,541","17,557",59.8,"13,711","154,240","9,781",224,"2,517",215,"105,164",52927,74975,52358,-,57103,47274,53203,50984,55096,60084,48467,63766,30648,1932.0
12017,"Citrus County, Florida","147,929","72,104","75,825","5,444","12,180","11,427","16,150","10,063","14,447",57.2,"8,800","129,632","3,801",430,"2,043",0,"79,988",39964,62293,16422,-,39459,37767,42207,33262,46225,41977,38779,51557,26045,884.0
12019,"Clay County, Florida","216,072","108,064","108,008","11,622","26,583","27,784","30,493","15,819","13,089",39.6,"22,335","155,363","23,310",35,"5,553",0,"81,807",61825,75958,49982,-,74230,61917,65020,28750,70005,68867,46923,70738,31276,900.0
12021,"Collier County, Florida","378,488","185,300","193,188","16,835","35,786","36,459","43,094","24,114","26,784",51.6,"106,743","236,290","25,431",749,"5,356",0,"218,279",69867,144172,43004,135148,N,46202,79936,41353,60112,75078,71418,80597,44166,3253.0
12023,"Columbia County, Florida","70,503","35,555","34,948","3,852","8,014","9,665","8,620","4,882","5,131",40.7,"4,487","50,720","11,695",345,354,0,"29,082",48848,25678,36549,-,-,62887,55398,21828,61921,51607,33484,67065,30125,147.0
12031,"Duval County, Florida","950,181","459,916","490,265","62,471","157,713","120,049","118,838","65,778","55,469",36.3,"96,316","495,816","275,479","3,313","43,501",409,"412,591",55832,367238,40000,N,76929,53885,65120,35140,57751,66005,45289,64923,38749,3977.0
12033,"Escambia County, Florida","315,534","156,997","158,537","24,660","45,551","36,251","35,908","21,285","21,705",38.1,"18,364","201,909","70,580","1,609","10,933",276,"142,454",51050,118820,35614,88536,45979,52806,58289,31025,55455,61537,42471,65766,35611,1015.0
12035,"Flagler County, Florida","112,067","53,523","58,544","4,146","10,675","10,489","13,039","8,963","7,883",51.8,"11,815","83,711","11,266",0,"2,828",0,"52,534",58963,41274,60550,-,62942,58385,59392,45062,73676,58975,56133,68105,30930,1254.0
12053,"Hernando County, Florida","190,865","91,394","99,471","8,829","19,285","20,723","22,858","12,473","15,144",49.1,"27,069","146,535","10,019",337,"2,139",0,"87,534",45977,76163,50183,-,N,50597,45170,45579,52703,54871,34568,53251,25633,1024.0
12055,"Highlands County, Florida","105,424","50,863","54,561","4,683","8,927","10,080","9,798","5,648","7,961",53.2,"21,938","69,891","10,051",0,921,0,"55,760",39796,40573,26073,-,N,31967,42645,37041,52663,47552,35723,48812,25372,211.0
12057,"Hillsborough County, Florida","1,436,888","702,808","734,080","91,735","219,630","195,587","191,024","90,443","81,962",37.1,"420,114","689,662","224,445","2,684","57,782",388,"590,847",58480,540142,40410,44003,90192,46109,70507,32682,63734,69270,42103,72646,37136,8563.0
12061,"Indian River County, Florida","157,413","76,541","80,872","5,165","13,774","14,976","17,533","9,883","16,114",54.5,"19,962","118,145","13,492",111,"1,188",264,"81,037",57508,57636,21628,-,112732,54085,64386,50042,71509,61372,52635,74249,32220,1312.0
12069,"Lake County, Florida","356,495","171,434","185,061","16,831","38,675","37,950","43,467","23,140","25,724",47.3,"57,208","246,727","36,337","1,668","6,403",155,"160,472",52096,136366,32132,N,46212,48989,55012,38501,60703,62503,44406,63437,29571,2993.0
12071,"Lee County, Florida","754,610","369,892","384,718","36,618","81,667","77,417","88,551","53,132","52,525",48.8,"165,233","500,358","64,553",487,"12,098",272,"399,741",56129,281222,44952,85134,49784,44831,60762,37000,57182,66786,48650,68820,35304,5803.0
12073,"Leon County, Florida","292,502","138,408","154,094","45,668","42,586","32,496","29,112","15,406","16,825",31.3,"19,247","164,190","90,241",476,"11,198",97,"131,203",50682,113390,32534,N,77960,51855,65152,19104,53031,70777,55324,76722,31466,678.0
12081,"Manatee County, Florida","394,855","191,284","203,571","19,570","41,190","40,177","47,632","28,854","29,381",48.7,"66,075","279,703","31,725",618,"9,139",235,"194,567",59956,150814,42800,48599,N,47669,62331,42468,67054,72176,47595,72296,35533,3104.0
12083,"Marion County, Florida","359,977","171,353","188,624","17,332","35,714","35,651","41,766","25,523","25,024",49.1,"49,093","252,199","43,491","1,009","4,898",142,"170,513",44576,143441,35983,-,52526,43008,46429,32679,51236,51967,36821,53142,26611,2726.0
12085,"Martin County, Florida","160,912","79,107","81,805","6,353","16,113","13,865","19,665","12,159","12,410",52.5,"22,433","124,067","8,835",316,"2,649",0,"80,394",59978,63070,55166,-,103870,46125,62021,46046,62086,78872,51140,81137,33682,422.0
12086,"Miami-Dade County, Florida","2,761,581","1,339,698","1,421,883","168,017","394,438","379,245","405,026","185,134","159,315",40.1,"1,907,130","355,253","427,194","2,032","42,283",307,"1,032,000",52205,895801,38015,69965,61777,50910,81863,34022,58521,60785,31109,58389,32695,2449.0
12087,"Monroe County, Florida","75,027","38,491","36,536","2,986","9,069","9,423","11,022","6,607","5,800",48.1,"18,717","49,156","4,857",31,"1,027",260,"53,457",71973,31362,67520,-,"250,000+",47769,81031,47478,66981,79137,73185,80695,49633,306.0
12089,"Nassau County, Florida","85,832","42,698","43,134","3,182","9,429","10,496","11,482","7,477","6,179",46.1,"3,845","74,416","5,011",430,805,0,"39,981",63913,32624,33125,-,N,53628,66086,47292,63256,68036,59725,80146,36453,1085.0
12091,"Okaloosa County, Florida","207,269","104,314","102,955","13,697","32,246","24,865","23,973","14,826","12,191",36.8,"20,092","150,946","20,137",257,"7,062",374,"97,971",63997,79570,41541,-,51110,54463,66903,34243,66587,81933,46319,75171,35114,822.0
12095,"Orange County, Florida","1,380,645","677,889","702,756","101,479","233,350","197,112","179,984","79,390","75,371",35.3,"446,364","542,145","273,071",760,"70,211","1,241","544,460",58588,458157,42315,43970,65229,47286,75893,30983,61382,70724,41055,67012,40117,7351.0
12097,"Osceola County, Florida","367,990","179,155","188,835","24,345","51,701","53,959","49,085","18,763","20,613",35.7,"203,445","111,496","35,084",300,"9,681",16,"153,495",50546,102705,54363,-,77061,43062,64973,28800,52252,60906,41746,58867,32185,4831.0
12099,"Palm Beach County, Florida","1,485,941","719,591","766,350","79,848","178,095","170,189","189,838","101,163","96,137",44.9,"340,570","799,421","267,692",875,"41,718",525,"689,961",61691,552286,46782,108263,75411,52050,69019,33926,68060,72194,49628,76753,40457,2993.0
12101,"Pasco County, Florida","539,630","261,830","277,800","26,976","58,020","66,201","71,932","37,384","35,422",44.5,"85,212","397,448","28,389","1,886","13,826",109,"246,946",54208,205128,61769,46913,61219,57664,52381,35573,61422,70559,39287,67776,31456,3689.0
12103,"Pinellas County, Florida","975,280","467,767","507,513","47,203","118,616","106,855","130,262","77,027","79,480",48.5,"97,592","718,310","96,324","2,209","32,433",797,"510,120",52198,405892,41200,34570,54599,46445,54429,31736,64859,63156,39443,71151,34751,952.0
12105,"Polk County, Florida","708,009","347,083","360,926","42,694","92,351","83,977","85,312","44,407","42,275",40.2,"167,229","407,842","104,456","2,395","12,550",0,"299,432",51670,241171,40412,N,58135,48117,56001,41266,55948,61205,40291,59360,30973,5331.0
12107,"Putnam County, Florida","74,163","36,614","37,549","4,347","7,543","7,826","8,543","5,843","5,335",44.9,"7,578","52,871","11,685",0,487,0,"37,374",41608,27927,22329,-,-,51584,47746,20048,53780,42384,34967,53294,22000,86.0
12109,"St. Johns County, Florida","254,261","124,435","129,826","11,102","21,687","32,431","36,802","18,186","18,025",44.3,"18,315","209,047","13,923",341,"7,638",0,"110,837",80712,90109,51204,-,127908,63258,82600,43875,90080,106557,55809,100557,41186,4679.0
12111,"St. Lucie County, Florida","321,128","155,903","165,225","18,376","35,264","37,508","38,530","25,087","20,470",45.2,"62,776","181,629","63,497",0,"5,676",232,"142,774",54098,118768,51071,-,N,48961,56007,44178,65431,59473,41290,64682,33086,2552.0
12113,"Santa Rosa County, Florida","179,349","91,848","87,501","10,532","24,393","23,732","24,097","10,988","14,201",40.0,"10,225","146,464","10,333",915,"3,105",144,"73,056",70787,63891,60825,51913,57452,65122,72325,42220,70570,86521,57146,77578,45494,1513.0
12115,"Sarasota County, Florida","426,718","203,878","222,840","16,847","34,511","37,229","46,702","33,510","32,833",56.5,"39,848","353,850","18,164",747,"7,263",157,"244,020",61683,183721,40000,40781,80500,52995,62683,52688,70444,68922,55150,75495,39199,3279.0
12117,"Seminole County, Florida","467,832","225,955","241,877","28,377","67,891","65,496","64,067","30,266","30,348",39.2,"102,835","277,494","53,665",914,"22,007",273,"192,255",67470,179274,58205,59139,81196,56517,74836,31377,75435,81274,52315,81684,42424,1280.0
12119,"Sumter County, Florida","128,754","64,120","64,634","2,178","7,278","8,396","8,700","6,621","11,704",67.5,"7,403","109,438","9,583",176,"1,321",0,"72,372",53895,62854,N,-,-,53024,54532,-,55215,49793,54324,64332,35021,2076.0
12127,"Volusia County, Florida","547,538","267,254","280,284","31,560","64,654","57,382","66,708","42,866","41,062",46.6,"79,547","387,351","57,858","2,341","10,015",120,"262,107",50361,218423,41209,40286,63939,45749,51766,36192,51331,58276,44182,62520,31502,2128.0
12131,"Walton County, Florida","71,375","34,634","36,741","3,919","7,252","9,136","9,862","5,376","5,404",44.4,"4,553","60,102","3,176",370,633,0,"53,376",62914,28770,N,27939,-,57177,62549,40879,85939,65044,46364,77399,32055,1265.0
13013,"Barrow County, Georgia","80,809","39,917","40,892","5,039","11,257","10,802","11,468","5,240","3,983",36.3,"9,317","56,856","9,657",218,"3,115",60,"28,952",61225,27525,47065,-,60959,N,64908,41297,77397,66721,41774,73223,33063,754.0
13015,"Bartow County, Georgia","106,408","52,149","54,259","7,849","13,073","15,042","13,739","6,391","7,347",38.3,"9,358","82,242","11,637",198,"1,341",0,"41,529",57380,35506,54034,-,-,N,60380,32261,63435,68017,32988,67558,35622,623.0
13021,"Bibb County, Georgia","153,095","72,997","80,098","11,537","21,063","17,780","18,199","8,879","10,043",36.3,"5,216","57,722","81,693",0,"3,234",144,"70,058",40495,57905,29961,-,N,51141,56659,24216,40578,42852,40435,55071,25069,145.0
13031,"Bulloch County, Georgia","77,296","38,232","39,064","11,927","9,320","7,846","8,365","3,360","4,415",28.1,"3,188","48,824","20,045",0,"1,108","1,161","31,413",44179,27097,23160,-,44710,25597,54536,21997,46584,52766,45150,53183,28330,459.0
13045,"Carroll County, Georgia","118,121","58,237","59,884","9,768","16,107","13,574","15,519","6,290","6,809",34.9,"8,453",N,N,N,N,N,"45,537",51545,41197,33750,-,-,52985,56216,42171,62439,62099,39000,68393,26461,604.0
13047,"Catoosa County, Georgia","67,420","33,441","33,979","5,415","7,506","8,802","9,557","4,544","4,290",41.4,427,N,N,N,N,N,"27,528",56364,24722,N,-,N,36563,60625,29959,64786,75880,36481,69816,33111,230.0
13051,"Chatham County, Georgia","289,195","139,000","150,195","23,009","46,640","35,727","33,836","18,915","16,647",36.0,"18,967","139,305","112,406",634,"7,420","1,589","125,687",55308,107921,40157,31277,56250,50617,70628,21465,60779,60236,49365,73390,35557,1081.0
13057,"Cherokee County, Georgia","254,149","125,287","128,862","14,705","30,609","35,117","37,513","16,936","14,382",38.6,"27,457","198,684","15,826",166,"4,850",618,"94,241",82069,89974,67889,50825,75457,55616,85865,50982,80578,104632,50913,93862,45265,2236.0
13059,"Clarke County, Georgia","127,330","61,122","66,208","23,729","19,451","14,898","11,284","4,588","5,611",28.2,"13,832","69,658","34,650",29,"4,921",166,"53,144",42232,49698,31327,-,40203,32175,50339,19512,43099,61301,43825,59103,29972,345.0
13063,"Clayton County, Georgia","289,615","135,117","154,498","21,180","44,049","38,669","37,546","17,839","14,235",32.4,"38,635","27,555","200,209",308,"14,865",202,"105,874",46646,96286,45435,-,56295,47823,48351,41664,43095,60352,38723,52117,35777,720.0
13067,"Cobb County, Georgia","756,865","366,941","389,924","48,053","111,257","106,756","107,868","50,888","41,634",36.7,"99,824","386,869","202,481","1,775","42,079","1,165","302,644",78894,283094,66562,N,83099,57631,92398,41039,78907,97927,57919,96448,50989,1673.0
13073,"Columbia County, Georgia","154,291","75,105","79,186","9,254","20,257","20,285","21,242","9,188","8,868",36.2,"10,596","104,994","26,219",0,"6,624",0,"58,740",82024,47167,69312,-,80911,75760,84639,73643,79375,105762,57555,94055,50403,1152.0
13077,"Coweta County, Georgia","145,864","73,040","72,824","8,459","20,344","17,345","21,694","8,640","9,268",38.3,"10,417","103,201","24,828","1,428","3,085",0,"55,387",69240,52114,43112,-,101280,N,77300,82647,70509,75246,57001,85147,39751,789.0
13089,"DeKalb County, Georgia","756,558","356,943","399,615","47,630","127,200","108,094","99,095","45,050","43,996",35.9,"65,060","220,140","400,935",595,"47,381","2,848","314,314",64461,287001,50901,22129,67407,48807,100256,27669,67278,73327,51220,80332,46174,1450.0
13095,"Dougherty County, Georgia","91,243","42,037","49,206","8,326","10,927","11,132","9,597","5,776","5,237",35.0,"2,671","22,225","63,030",463,354,23,"40,590",39659,33717,35370,N,-,25093,56182,22314,38030,42044,42619,46607,24189,30.0
13097,"Douglas County, Georgia","145,331","69,386","75,945","9,274","17,229","21,248","21,197","9,088","7,833",36.8,"14,528","56,482","67,550",0,"2,326",0,"53,044",60829,49534,55855,-,112725,41414,67687,37917,56502,66553,55038,67245,35551,399.0
13113,"Fayette County, Georgia","113,459","55,380","58,079","6,541","8,718","13,670","16,831","9,759","7,653",43.5,"8,410","68,825","27,166",113,"5,382",0,"43,032",93468,39366,93219,-,94053,95906,90995,-,94199,136030,61769,116995,41471,535.0
13115,"Floyd County, Georgia","97,927","46,055","51,872","6,592","13,437","11,392","12,109","5,711","6,347",38.4,"11,059","69,314","13,486",125,"1,709",0,"40,639",38462,34672,26205,-,N,29429,51974,37951,32234,56938,32760,51147,18723,198.0
13117,"Forsyth County, Georgia","236,612","117,349","119,263","11,757","22,261","38,907","39,255","14,179","11,377",38.8,"22,933","165,493","9,096",52,"34,047",0,"84,113",104687,81353,85282,-,134880,72046,102985,102990,111039,117210,59687,115901,53870,2389.0
