GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
24001,"Allegany County, Maryland","71,615","37,503","34,112","6,291","8,543","8,346","9,230","5,034","4,820",41.5,"1,284","62,316","6,684",91,245,0,"32,917",42019,27177,N,-,-,41213,42295,41901,55177,46417,33526,58342,23156,21.0
24003,"Anne Arundel County, Maryland","573,235","284,088","289,147","38,565","81,451","75,159","80,880","40,290","36,151",38.9,"45,093","390,949","93,293",908,"21,149",223,"224,549",97085,207950,79105,N,107650,73405,102080,51111,101277,113353,68184,111132,59257,1825.0
24005,"Baltimore County, Maryland","832,468","395,061","437,407","51,925","115,018","100,804","108,969","56,937","57,929",39.5,"45,895","474,462","234,756","2,123","51,738",377,"336,873",73805,317106,64379,68877,67013,61936,80796,34471,81226,91493,49543,92863,46603,970.0
24009,"Calvert County, Maryland","91,502","45,319","46,183","5,059","10,288","10,705","15,050","7,204","6,088",40.7,"3,666","71,475","9,741",135,"1,605",200,"35,212",100590,31253,61363,-,210383,155612,106378,32345,98558,120882,61778,118614,55935,263.0
24013,"Carroll County, Maryland","167,781","83,099","84,682","9,380","19,799","18,639","26,369","13,618","11,962",42.0,"6,033","149,374","5,340",516,"3,045",39,"63,550",93676,61212,83146,-,92056,52265,95022,37339,106739,105476,54002,105997,46924,308.0
24015,"Cecil County, Maryland","102,746","51,627","51,119","6,372","13,800","11,649","14,904","7,274","7,350",40.4,"4,556","87,370","6,347",81,990,0,"42,648",74912,36397,47748,-,N,N,79712,54505,82225,92282,47101,92790,40074,99.0
24017,"Charles County, Maryland","159,700","77,236","82,464","10,330","21,199","20,622","26,084","11,451","8,673",38.4,"9,281","64,240","71,683",814,"5,490",57,"60,667",97986,56608,95217,85752,107198,112892,92274,75273,98908,116193,63892,113916,52480,682.0
24021,"Frederick County, Maryland","252,022","123,903","128,119","14,185","31,570","33,686","37,991","18,916","15,095",39.2,"24,186","185,274","21,900",777,"11,416",101,"97,365",92495,92329,84365,N,105917,75168,95147,37405,97805,110748,56208,104885,52047,1566.0
24025,"Harford County, Maryland","252,160","123,918","128,242","15,459","29,960","30,733","38,131","18,703","17,422",41.2,"11,515","191,633","34,402",310,"7,669",0,"100,274",80476,93705,60063,-,117412,45644,85908,47285,96903,95703,50331,100316,45250,708.0
24027,"Howard County, Maryland","321,113","156,053","165,060","18,902","39,426","45,128","48,147","21,964","19,396",38.6,"21,973","165,566","57,918",951,"59,491",0,"119,843",111473,115289,83781,N,112137,86998,130137,56437,106100,145905,77517,133203,72443,817.0
24031,"Montgomery County, Maryland","1,058,810","512,184","546,626","61,733","135,842","145,465","150,100","74,319","64,127",39.0,"207,392","458,267","190,931","1,467","160,799",378,"390,037",103235,373219,76138,100559,110219,75576,126199,50633,98381,125027,83251,121856,69617,1054.0
24033,"Prince George's County, Maryland","912,756","439,777","472,979","62,580","134,234","122,730","128,452","62,625","54,343",37.2,"169,039","115,126","566,032","1,869","38,838",327,"332,156",81240,310730,82147,93943,96585,65258,93762,39251,73632,96116,65916,94069,58752,1714.0
24037,"St. Mary's County, Maryland","112,667","56,117","56,550","7,293","14,970","14,290","16,080","7,893","6,580",36.2,"5,911","83,550","16,109",0,"2,872",128,"44,933",81495,40820,35373,-,105847,N,91042,66436,76370,106956,62818,97523,55585,1164.0
24043,"Washington County, Maryland","150,578","76,284","74,294","8,932","19,196","18,486","21,944","11,761","8,565",40.4,"7,583","118,892","15,093",233,"2,966",0,"61,496",60385,56663,40758,-,130440,61667,60845,35625,70178,71452,42497,75177,31966,246.0
24045,"Wicomico County, Maryland","102,923","48,536","54,387","10,995","12,738","10,559","12,264","6,694","7,159",36.0,"5,523","64,576","26,668",35,"3,188",0,"42,414",54080,37665,35730,-,53862,61084,59401,46849,56979,59964,43402,63552,37292,125.0
24510,"Baltimore city, Maryland","611,648","286,883","324,765","44,298","117,493","75,659","73,315","40,558","37,105",35.3,"32,495","168,206","378,471","1,369","16,361",128,"294,534",47131,240280,36648,30486,63623,57028,75496,22338,57847,48608,32280,58613,35393,169.0
25001,"Barnstable County, Massachusetts","213,444","102,953","110,491","10,694","18,794","17,864","27,890","16,414","20,936",53.4,"6,347","190,859","5,477","1,346","3,239",0,"163,520",71235,92148,32072,-,106530,96395,72320,75051,70407,91141,59231,91002,42432,489.0
25003,"Berkshire County, Massachusetts","126,313","61,044","65,269","8,420","13,816","12,795","17,247","10,686","9,416",46.9,"5,856","110,279","3,044",208,"2,194",0,"69,240",57054,54193,N,-,N,46609,58381,31923,54530,69688,46297,83642,34516,90.0
25005,"Bristol County, Massachusetts","561,483","270,970","290,513","36,484","71,324","69,168","82,154","40,692","37,138",41.2,"44,843","454,471","23,294",0,"12,030",0,"235,474",67842,218570,45090,-,116698,31395,71241,45276,76335,84123,40017,83003,36020,741.0
25009,"Essex County, Massachusetts","785,205","379,424","405,781","51,762","96,522","93,398","111,550","58,841","52,836",40.8,"165,108","552,569","26,147","1,053","26,230",0,"313,201",75480,294092,51781,N,100237,44254,83821,40360,80286,92224,45127,93406,40020,624.0
25011,"Franklin County, Massachusetts","70,702","34,520","36,182","3,667","7,920","8,201","9,562","6,320","5,904",47.1,"2,856","63,800",928,42,"1,093",0,"34,124",58824,29239,-,-,44230,40619,60932,34951,66593,64158,45474,76449,39891,66.0
25013,"Hampden County, Massachusetts","469,818","227,790","242,028","34,690","61,765","54,714","60,669","34,189","29,758",38.7,"118,654","293,963","37,876",135,"11,509",56,"193,769",51726,180933,33820,40551,83214,27561,60930,36438,52618,65946,37716,67374,32079,226.0
25015,"Hampshire County, Massachusetts","161,834","74,979","86,855","24,248","17,328","16,324","18,009","10,202","11,057",35.8,"9,136","135,282","4,492",164,"8,620",0,"63,800",67989,57848,46086,-,46279,61660,72677,22932,67372,94263,49600,87374,39565,215.0
25017,"Middlesex County, Massachusetts","1,602,947","784,137","818,810","113,248","245,929","209,151","222,158","109,970","97,688",38.4,"128,614","1,151,275","81,419","1,595","192,607",158,"634,413",98555,599499,55599,62333,106412,65971,103040,51733,110973,122219,53736,124265,54066,1485.0
25021,"Norfolk County, Massachusetts","700,322","337,390","362,932","43,864","87,848","89,297","100,775","50,830","46,458",41.2,"31,923","523,693","47,348",903,"75,449",455,"278,783",100829,263862,77324,N,103480,86529,102185,71676,114787,119358,60153,122752,53448,723.0
25023,"Plymouth County, Massachusetts","515,142","251,045","264,097","30,365","54,670","59,544","77,992","40,141","37,007",42.9,"20,071","413,221","46,807",715,"6,411",82,"206,835",86910,187608,62362,N,68841,45723,92929,41425,91182,108739,55776,105518,41586,1092.0
25025,"Suffolk County, Massachusetts","797,939","386,537","411,402","75,448","185,451","103,363","89,524","44,038","38,782",32.9,"183,025","357,886","164,169","1,648","70,582",0,"336,191",66459,308889,38411,N,47347,39243,91715,39051,83999,72369,32057,76094,51683,60.0
25027,"Worcester County, Massachusetts","826,116","408,031","418,085","56,499","106,153","99,240","121,211","61,703","55,081",40.5,"94,698","632,716","35,860","1,623","40,347",129,"334,990",70402,308533,42803,45651,91974,36807,76008,34385,80206,91600,40725,91427,38503,1163.0
26005,"Allegan County, Michigan","116,447","58,255","58,192","7,154","13,440","13,287","16,022","9,706","7,438",39.8,"8,587","102,898","1,334",435,405,0,"51,113",62853,44766,N,N,-,50038,63472,26130,73323,70681,43142,74070,33964,383.0
26017,"Bay County, Michigan","104,239","51,835","52,404","5,806","13,111","11,738","13,886","8,757","6,982",44.2,"5,579","93,873","2,368",299,467,0,"48,321",44770,44907,N,N,N,36362,45953,21911,47717,51358,36557,56067,26358,62.0
26021,"Berrien County, Michigan","154,259","75,514","78,745","9,076","18,613","17,377","19,881","12,701","10,094",41.9,"8,515","115,023","21,391",729,"2,852",20,"77,508",48629,64166,20120,N,71670,44756,51800,35778,49423,62740,40020,57453,28598,224.0
26025,"Calhoun County, Michigan","134,128","66,252","67,876","7,976","15,797","16,167","18,269","9,187","9,903",40.7,"7,067","103,964","14,316",469,"2,943",60,"60,843",45386,54556,21918,N,74529,27028,50617,21195,41619,56056,40594,57553,28226,74.0
26037,"Clinton County, Michigan","78,443","38,447","39,996","5,042","9,579","9,103","11,361","6,119","5,033",41.2,"3,536","70,483","1,461",43,"1,369",0,"31,745",62175,29959,N,-,N,35227,65583,21103,81685,74939,46172,82392,35803,138.0
26045,"Eaton County, Michigan","109,027","53,503","55,524","7,172","13,431","12,250","15,111","7,402","8,658",41.6,"5,803","90,374","7,677",677,"2,600",0,"47,559",64522,44329,70764,138896,47890,62375,64415,33079,67926,78165,55530,76929,39897,121.0
26049,"Genesee County, Michigan","407,385","196,764","210,621","25,919","48,459","47,048","56,205","29,125","29,600",41.0,"13,900","295,390","78,842","1,415","4,212",0,"192,359",46298,165719,31113,37118,35217,50639,51588,27053,49394,53908,41160,58791,26597,404.0
26055,"Grand Traverse County, Michigan","91,807","45,234","46,573","4,846","11,945","10,383","12,646","6,913","7,245",43.4,"2,665","85,088",651,348,470,0,"43,932",60601,38211,-,100688,-,35342,61271,29520,64106,67724,49841,76319,32503,449.0
26065,"Ingham County, Michigan","290,186","140,770","149,416","39,789","40,753","32,679","31,072","16,447","16,198",31.9,"22,460","202,142","32,091",571,"19,047",0,"123,792",50896,111915,30187,26176,49281,41983,56367,25044,54476,67430,42080,71803,35290,274.0
26073,"Isabella County, Michigan","71,063","34,739","36,324","13,909","8,595","6,788","7,227","3,237","4,132",28.1,"2,759","60,657","1,646","2,133","1,264",0,"29,176",44100,25000,81394,63177,63539,21204,44988,17404,50294,55556,51524,62376,23803,59.0
26075,"Jackson County, Michigan","158,640","80,006","78,634","10,271","19,858","18,035","22,333","12,022","11,030",41.5,"5,601","134,540","12,391",491,"1,444",12,"69,564",50258,62220,25985,N,N,31538,52600,26368,54422,58884,41300,62507,30646,183.0
26077,"Kalamazoo County, Michigan","262,985","129,116","133,869","31,110","35,043","30,215","29,779","15,398","15,875",34.4,"12,997","203,621","26,919",429,"6,826",303,"112,066",56025,104075,29708,N,78841,40172,61118,28206,62503,75160,44657,77610,34635,431.0
26081,"Kent County, Michigan","648,594","319,960","328,634","44,863","101,322","80,988","79,790","41,289","39,301",35.3,"68,481","478,830","59,641","1,788","19,186",184,"255,106",61125,240678,33112,N,56250,47156,66709,36186,64389,76025,42829,75488,35383,1369.0
26087,"Lapeer County, Michigan","88,174","44,582","43,592","4,988","9,561","9,992","13,734","7,269","6,771",44.1,"4,120","80,643","1,232",521,223,0,"36,649",55866,34271,-,N,-,39729,56248,42962,57659,70301,46300,66605,38632,157.0
26091,"Lenawee County, Michigan","98,623","49,855","48,768","6,039","12,308","11,219","13,256","8,054","6,396",42.0,"7,861","85,529","1,754",543,264,55,"43,806",56515,38559,80934,118287,133639,48776,56987,40926,61094,69467,42931,66187,31845,105.0
26093,"Livingston County, Michigan","189,651","95,357","94,294","11,245","20,546","21,431","29,973","16,398","13,504",43.5,"4,639","178,815",941,546,"1,841",135,"76,692",80733,72726,N,N,56322,68779,81131,43727,90981,102356,48365,95733,41907,667.0
26099,"Macomb County, Michigan","871,375","424,125","447,250","53,642","114,243","105,107","125,434","65,172","58,819",40.9,"22,668","688,266","102,918","2,427","35,865",527,"365,775",60380,346457,43123,67827,73331,65119,62827,42081,64862,75274,42468,71900,37712,1877.0
26103,"Marquette County, Michigan","66,502","33,636","32,866","7,070","7,804","7,226","7,669","4,448","5,265",38.9,"1,023","61,298","1,242",466,56,60,"34,861",49008,25725,-,53906,-,33750,48754,27753,53733,58763,41654,59650,31256,72.0
26111,"Midland County, Michigan","83,411","41,141","42,270","5,334","10,149","9,618","11,491","6,191","5,814",42.3,"2,307","76,356","1,165",516,"2,111",0,"36,986",61624,34096,23663,N,87910,72097,61346,37037,65718,78010,43098,77361,30178,118.0
26115,"Monroe County, Michigan","149,649","74,623","75,026","8,353","18,012","16,992","21,776","12,046","10,776",42.8,"5,387","136,070","3,447",883,"1,081",0,"64,309",59290,59528,28510,91480,76706,43775,60613,31735,60955,81069,42416,75879,30783,298.0
26121,"Muskegon County, Michigan","173,693","86,303","87,390","10,252","21,823","20,922","22,482","12,882","11,691",38.9,"9,861","132,461","23,317",697,920,16,"74,112",49229,64581,29593,N,N,42229,52225,27030,54487,56582,36271,59268,28074,257.0
26125,"Oakland County, Michigan","1,250,836","612,077","638,759","74,996","162,114","155,375","180,581","95,312","83,842",41.2,"50,610","901,921","169,598","3,443","90,026",122,"539,807",77475,504944,55054,58273,100858,63200,81068,41526,84929,95112,52639,98722,45934,2744.0
26139,"Ottawa County, Michigan","286,383","141,410","144,973","26,093","34,534","33,346","34,729","18,386","15,655",35.2,"27,790","239,893","4,021","1,350","7,669",0,"109,051",68543,104281,N,73175,78958,68025,68546,31331,72356,87106,43961,78722,35523,1235.0
26145,"Saginaw County, Michigan","191,934","93,142","98,792","12,261","25,033","21,113","24,075","14,959","12,647",41.5,"16,202","133,241","34,903",537,"2,103",0,"87,586",45331,80958,26219,N,122702,36845,50725,26228,44706,52427,41179,59266,26112,182.0
26147,"St. Clair County, Michigan","159,350","79,369","79,981","9,149","17,717","17,705","23,412","12,219","12,735",43.9,"5,407","145,199","3,578",182,773,86,"72,137",57362,65117,26837,-,N,56784,58908,30302,62305,72414,42591,69156,33009,223.0
26155,"Shiawassee County, Michigan","68,446","34,010","34,436","3,993","7,606","7,887","9,704","5,512","5,047",43.0,"1,992","64,381",421,167,141,9,"30,229",53361,27277,-,N,-,62689,53629,31448,61944,68112,38019,66947,27283,46.0
26159,"Van Buren County, Michigan","75,353","37,327","38,026","4,236","7,740","8,503","10,514","6,133","5,849",42.0,"8,732","60,982","2,220",255,480,81,"37,227",52971,29037,25769,45913,-,53656,53879,33857,52832,64581,42401,65823,29995,148.0
26161,"Washtenaw County, Michigan","367,627","182,763","184,864","46,741","52,374","42,053","43,553","20,854","21,575",33.4,"17,460","257,702","42,462",621,"33,211",105,"150,397",70286,140729,42070,36716,74017,59321,75948,37095,77259,91197,57808,95604,45590,583.0
26163,"Wayne County, Michigan","1,753,616","844,698","908,918","114,631","243,308","206,301","233,406","119,241","115,991",38.0,"103,699","868,610","677,284","3,772","58,270",47,"814,968",45135,683986,31737,35248,74419,37186,57408,28034,46358,52693,37628,57229,28896,1170.0
27003,"Anoka County, Minnesota","351,373","175,525","175,848","18,981","45,253","48,022","49,493","29,246","19,941",38.4,"16,052","285,372","21,610","1,762","15,876",116,"131,953",79169,127305,56892,80880,72922,53888,81231,56726,84995,91674,49772,91035,44046,1045.0
27013,"Blue Earth County, Minnesota","66,973","34,011","32,962","11,601","8,568","7,203","6,231","3,483","4,166",30.5,"2,406","58,908","2,315",0,"1,802",13,"28,438",56716,26098,N,-,41084,29631,61867,26854,73839,76041,55469,78817,30000,258.0
27019,"Carver County, Minnesota","102,119","50,422","51,697","5,417","11,413","14,561","15,157","7,164","6,378",37.5,"4,314","90,870","1,754",355,"2,262",0,"38,261",101271,35721,133206,N,118572,91204,101654,61325,110573,115060,54341,116941,53974,626.0
27037,"Dakota County, Minnesota","421,751","208,115","213,636","22,046","56,429","55,845","58,916","30,423","27,081",37.8,"29,905","330,846","26,582",963,"19,927",289,"166,152",80832,160590,48125,N,97262,50690,86378,49416,81828,100055,50149,98242,44944,1175.0
27053,"Hennepin County, Minnesota","1,252,024","619,807","632,217","78,947","214,281","168,328","156,904","84,047","74,556",36.5,"87,112","860,662","166,019","7,788","90,174",265,"533,482",74592,507728,32445,33785,85627,58172,83517,40814,82221,88935,50368,101224,48241,1930.0
27109,"Olmsted County, Minnesota","154,930","74,864","80,066","8,740","22,645","20,082","18,918","11,727","8,782",37.4,"7,807","124,358","8,961",329,"8,312",0,"65,539",77270,61873,31285,-,92270,62159,79834,45410,82445,98187,55038,98580,43891,594.0
27123,"Ramsey County, Minnesota","547,974","266,534","281,440","39,874","91,083","67,540","62,233","36,420","30,919",35.0,"41,432","338,212","66,469","2,136","83,348",123,"220,442",61962,211123,34044,37256,51341,49856,71583,38307,67638,73928,46309,81585,41471,222.0
27131,"Rice County, Minnesota","65,968","33,316","32,652","6,308","7,315","8,255","7,967","4,408","4,038",36.7,"5,320","54,588","3,596",122,"1,624",82,"24,981",64014,23130,21657,-,33427,21863,68237,48223,64671,85467,45000,77576,35263,166.0
27137,"St. Louis County, Minnesota","200,000","99,865","100,135","17,817","22,928","22,538","22,854","16,795","13,838",40.9,"3,401","182,152","3,371","3,471","2,180",88,"104,703",52890,85213,N,21527,N,30697,54262,26727,63256,63501,41432,72469,29948,343.0
27139,"Scott County, Minnesota","145,827","74,003","71,824","7,543","18,166","21,827","22,406","9,768","7,271",36.4,"7,572","118,112","6,523","1,245","9,081",0,"51,015",98538,50018,86412,101195,119237,70455,98726,46971,111080,110191,54154,114873,52771,562.0
27141,"Sherburne County, Minnesota","94,570","48,892","45,678","5,570","12,764","13,147","13,816","7,012","4,544",36.3,"2,397","86,077","2,490",275,"1,262",0,"33,888",87756,31869,54638,-,N,86400,89377,21406,94666,100441,43660,97399,42474,447.0
27145,"Stearns County, Minnesota","157,822","79,463","78,359","16,693","19,514","17,511","18,404","8,863","9,924",34.3,"5,387","136,422","9,539",335,"3,799",0,"64,683",63271,59708,38362,-,155323,44621,65041,36951,77134,75235,43220,79098,35569,419.0
27163,"Washington County, Minnesota","256,348","127,358","128,990","13,766","30,538","33,484","37,138","17,851","17,432",39.1,"10,703","211,939","12,153",763,"15,352",120,"98,270",91866,92337,52076,"2,500-",83309,86084,94406,54424,97285,114067,59569,106696,53125,811.0
27171,"Wright County, Minnesota","134,286","67,603","66,683","6,923","15,483","19,213","18,668","9,301","7,289",37.5,"3,978","124,177","2,475",571,"1,111",0,"51,794",79931,47868,116505,-,46782,71611,79931,54630,86057,100634,43206,93970,40240,727.0
28033,"DeSoto County, Mississippi","178,751","86,503","92,248","11,368","22,588","26,520","23,899","12,040","8,256",36.9,"8,575","114,813","47,358",121,"2,430",0,"67,198",66440,61764,56507,-,N,40637,71941,56036,73721,77573,43909,76932,41190,1334.0
28035,"Forrest County, Mississippi","75,471","35,950","39,521","7,653","11,193","8,999","8,112","3,455","4,530",32.2,"2,159","42,758","28,120",251,762,0,"33,113",42389,28066,29818,-,N,17440,51191,16017,44804,49382,30992,51473,22393,110.0
28047,"Harrison County, Mississippi","205,027","99,395","105,632","13,644","29,248","24,443","25,546","12,534","13,617",36.1,"11,162","130,343","51,394",951,"6,363",195,"92,937",47365,78449,28246,31836,45950,49332,52171,38488,44379,58148,39648,56779,30180,978.0
28049,"Hinds County, Mississippi","239,497","111,302","128,195","18,964","34,622","28,334","27,938","16,160","13,850",35.1,"3,722","58,504","173,787",123,"1,932",18,"104,334",45658,89570,38813,-,N,35933,71072,22526,46300,52320,39234,56141,28744,207.0
